VARIABLE_SET_ID,VARIABLE_ID,VALID_FROM,VALID_TO,SUBDOMAIN_ID,IS_FLOW,ORDER
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_MR,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_04.09_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_CR,2021-06-30,9999-12-31,MNTRY,false,5
MTRCS_F_04.09_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,6
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_MR,2020-06-30,2021-06-29,MNTRY,false,3
MTRCS_F_04.10_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,4
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_CR,2020-06-30,2021-06-29,MNTRY,false,5
MTRCS_F_04.10_MTRCS_REF,CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,6
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2018-03-31,2020-06-29,MNTRY,false,2
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_MR,2018-03-31,2020-06-29,MNTRY,false,3
MTRCS_F_04.10_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,4
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_CR,2018-03-31,2020-06-29,MNTRY,false,5
MTRCS_F_04.10_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,6
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_MR,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_04.10_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_CR,2021-06-30,9999-12-31,MNTRY,false,5
MTRCS_F_04.10_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,6
MTRCS_F_05.01_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_05.01_MTRCS_REF,CRRYNG_AMNT,2018-12-31,2021-06-29,MNTRY,false,1
MTRCS_F_05.01_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_05.01_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_06.01_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_06.01_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2018-03-31,2020-06-29,MNTRY,false,2
MTRCS_F_06.01_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_07.01_MTRCS_REF,CRRYNG_AMNT,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_07.01_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_07.02_MTRCS_REF,CRRYNG_AMNT,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_07.02_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_08.01.a_MTRCS_REF,ACCMLTD_CHNGS_FV_CR,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_08.01.a_MTRCS_REF,CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_08.01.a_MTRCS_REF,ACCMLTD_CHNGS_FV_CR,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_08.01.a_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_08.01.a_MTRCS_REF,ACCMLTD_CHNGS_FV_CR,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_08.01.a_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_08.01.b_MTRCS_REF,ACCMLTD_CHNGS_FV_CR,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_08.01.b_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_08.01.b_MTRCS_REF,ACCMLTD_CHNGS_FV_CR,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_08.01.b_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_08.02_MTRCS_REF,CRRYNG_AMNT,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_08.02_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_09.01.1_MTRCS_REF,NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_09.01.1_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_09.01.1_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_09.01.1_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_09.01.1_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_09.01.1_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_09.01_MTRCS_REF,NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_09.01_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_09.01_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_09.01_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_09.02_MTRCS_REF,NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_09.02_MTRCS_REF,NMNL_VL_MX_CLLTRL_GRNT_CNSDRD,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_09.02_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_09.02_MTRCS_REF,NMNL_VL_MX_CLLTRL_GRNT_CNSDRD,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_10.00_MTRCS_REF,PSTV_FV,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_10.00_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_10.00_MTRCS_REF,NTNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_10.00_MTRCS_REF,NGTV_FV,2018-03-31,2021-06-29,MNTRY,false,3
MTRCS_F_10.00_MTRCS_REF,PSTV_FV,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_10.00_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_10.00_MTRCS_REF,NTNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_10.00_MTRCS_REF,NGTV_FV,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_11.01_MTRCS_REF,NTNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_11.01_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_11.01_MTRCS_REF,NTNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_11.01_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_11.02_MTRCS_REF,PSTV_FV,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_11.02_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_11.02_MTRCS_REF,NTNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_11.02_MTRCS_REF,NGTV_FV,2018-03-31,2021-06-29,MNTRY,false,3
MTRCS_F_11.02_MTRCS_REF,PSTV_FV,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_11.02_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_11.02_MTRCS_REF,NTNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_11.02_MTRCS_REF,NGTV_FV,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_11.03.1_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_11.03.1_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_11.03_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_11.03_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_11.04_MTRCS_REF,ADJSTMNT_CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_11.04_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_11.04_MTRCS_REF,ADJSTMNT_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_11.04_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_12.00_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_12.00_MTRCS_REF,INCRS_ALLWNC_ESTMTD_LSS,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_12.00_MTRCS_REF,VL_ADJSTMNT_RCRDD_INCM_STTMNT,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_12.00_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2018-03-31,2021-06-29,MNTRY,false,3
MTRCS_F_12.00_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2018-03-31,2021-06-29,MNTRY,false,4
MTRCS_F_12.00_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2018-03-31,2021-06-29,MNTRY,false,5
MTRCS_F_12.00_MTRCS_REF,TRNSFR_BTWN_ALLWNC,2018-03-31,2021-06-29,MNTRY,false,6
MTRCS_F_12.00_MTRCS_REF,ESTMTD_LSS_PRD_DCRSS_ALLWNC,2018-03-31,2021-06-29,MNTRY,false,7
MTRCS_F_12.00_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2018-03-31,2021-06-29,MNTRY,false,8
MTRCS_F_12.00_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_12.00_MTRCS_REF,INCRS_ALLWNC_ESTMTD_LSS,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_12.00_MTRCS_REF,VL_ADJSTMNT_RCRDD_INCM_STTMNT,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_12.00_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_12.00_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_12.00_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2021-06-30,9999-12-31,MNTRY,false,5
MTRCS_F_12.00_MTRCS_REF,TRNSFR_BTWN_ALLWNC,2021-06-30,9999-12-31,MNTRY,false,6
MTRCS_F_12.00_MTRCS_REF,ESTMTD_LSS_PRD_DCRSS_ALLWNC,2021-06-30,9999-12-31,MNTRY,false,7
MTRCS_F_12.00_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2021-06-30,9999-12-31,MNTRY,false,8
MTRCS_F_12.01.a_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_MDFCTN_WTHT_DRCGNT,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_CHNG_CR,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_12.01.a_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2020-06-30,2021-06-29,MNTRY,false,3
MTRCS_F_12.01.a_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2020-06-30,2021-06-29,MNTRY,false,4
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC_DRCGNTN,2020-06-30,2021-06-29,MNTRY,false,5
MTRCS_F_12.01.a_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2020-06-30,2021-06-29,MNTRY,false,6
MTRCS_F_12.01.a_MTRCS_REF,GN_LSS_DRCGNTN,2020-06-30,2021-06-29,MNTRY,false,7
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_UPDT_MTHD_ESTMTN,2020-06-30,2021-06-29,MNTRY,false,8
MTRCS_F_12.01.a_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2020-06-30,2021-06-29,MNTRY,false,9
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC,2020-06-30,2021-06-29,MNTRY,false,10
MTRCS_F_12.01.a_MTRCS_REF,ACCMLTD_IMPRMNT,2018-12-31,2020-06-29,MNTRY,false,0
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_MDFCTN_WTHT_DRCGNT,2018-12-31,2020-06-29,MNTRY,false,1
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_CHNG_CR,2018-12-31,2020-06-29,MNTRY,false,2
MTRCS_F_12.01.a_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2018-12-31,2020-06-29,MNTRY,false,3
MTRCS_F_12.01.a_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2018-12-31,2020-06-29,MNTRY,false,4
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC_DRCGNTN,2018-12-31,2020-06-29,MNTRY,false,5
MTRCS_F_12.01.a_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2018-12-31,2020-06-29,MNTRY,false,6
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_UPDT_MTHD_ESTMTN,2018-12-31,2020-06-29,MNTRY,false,7
MTRCS_F_12.01.a_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2018-12-31,2020-06-29,MNTRY,false,8
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC,2018-12-31,2020-06-29,MNTRY,false,9
MTRCS_F_12.01.a_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_MDFCTN_WTHT_DRCGNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_CHNG_CR,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_12.01.a_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_12.01.a_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC_DRCGNTN,2021-06-30,9999-12-31,MNTRY,false,5
MTRCS_F_12.01.a_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2021-06-30,9999-12-31,MNTRY,false,6
MTRCS_F_12.01.a_MTRCS_REF,GN_LSS_DRCGNTN,2021-06-30,9999-12-31,MNTRY,false,7
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_UPDT_MTHD_ESTMTN,2021-06-30,9999-12-31,MNTRY,false,8
MTRCS_F_12.01.a_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2021-06-30,9999-12-31,MNTRY,false,9
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC,2021-06-30,9999-12-31,MNTRY,false,10
MTRCS_F_12.01.b_MTRCS_REF,ACCMLTD_IMPRMNT,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_MDFCTN_WTHT_DRCGNT,2018-12-31,2021-06-29,MNTRY,false,1
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_CHNG_CR,2018-12-31,2021-06-29,MNTRY,false,2
MTRCS_F_12.01.b_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2018-12-31,2021-06-29,MNTRY,false,3
MTRCS_F_12.01.b_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2018-12-31,2021-06-29,MNTRY,false,4
MTRCS_F_12.01.b_MTRCS_REF,INCRS_ALLWNC_DRCGNTN,2018-12-31,2021-06-29,MNTRY,false,5
MTRCS_F_12.01.b_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2018-12-31,2021-06-29,MNTRY,false,6
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_UPDT_MTHD_ESTMTN,2018-12-31,2021-06-29,MNTRY,false,7
MTRCS_F_12.01.b_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2018-12-31,2021-06-29,MNTRY,false,8
MTRCS_F_12.01.b_MTRCS_REF,INCRS_ALLWNC,2018-12-31,2021-06-29,MNTRY,false,9
MTRCS_F_12.01.b_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_MDFCTN_WTHT_DRCGNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_CHNG_CR,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_12.01.b_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_12.01.b_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_12.01.b_MTRCS_REF,INCRS_ALLWNC_DRCGNTN,2021-06-30,9999-12-31,MNTRY,false,5
MTRCS_F_12.01.b_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2021-06-30,9999-12-31,MNTRY,false,6
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_UPDT_MTHD_ESTMTN,2021-06-30,9999-12-31,MNTRY,false,7
MTRCS_F_12.01.b_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2021-06-30,9999-12-31,MNTRY,false,8
MTRCS_F_12.01.b_MTRCS_REF,INCRS_ALLWNC,2021-06-30,9999-12-31,MNTRY,false,9
MTRCS_F_12.02_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_12.02_MTRCS_REF,NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_12.02_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_12.02_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_13.01_MTRCS_REF,CLLTRL_MXMM_AMNT_GRNT_CNSDRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_13.01_MTRCS_REF,CLLTRL_MXMM_AMNT_GRNT_CNSDRD,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_13.01_MTRCS_REF,CLLTRL_MXMM_AMNT_GRNT_CNSDRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_13.02.1.a_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND_PRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_13.02.1.a_MTRCS_REF,ACCMLTD_CHNG_NGTV_CLLTRL_OBTND_PRD,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_13.02.1.a_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND_PRD,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_13.02.1.a_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_13.02.1.a_MTRCS_REF,ACCMLTD_CHNG_NGTV_CLLTRL_OBTND_PRD,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_13.02.1.a_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND_PRD,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_13.02.1.b_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND_PRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_13.02.1.b_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND_PRD,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_13.02.1.b_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_13.02.1.b_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND_PRD,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_13.02_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND_PRD,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_13.03.1.a_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_13.03.1.a_MTRCS_REF,ACCMLTD_CHNG_NGTV_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_13.03.1.a_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_13.03.1.a_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_13.03.1.a_MTRCS_REF,ACCMLTD_CHNG_NGTV_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_13.03.1.a_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_13.03.1.b_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_13.03.1.b_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_13.03.1.b_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_13.03.1.b_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_13.03_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_14.00_MTRCS_REF,FV_CHNG,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_14.00_MTRCS_REF,FV,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_14.00_MTRCS_REF,ACCMLTD_CHNGS_FV,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_14.00_MTRCS_REF,FV_CHNG,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_14.00_MTRCS_REF,FV,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_14.00_MTRCS_REF,ACCMLTD_CHNGS_FV,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_15.00.a_MTRCS_REF,AMNT_DRCGNSD_CPTL_PRPS,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_15.00.a_MTRCS_REF,OTSTNDNG_NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_15.00.a_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_15.00.a_MTRCS_REF,AMNT_DRCGNSD_CPTL_PRPS,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_15.00.a_MTRCS_REF,OTSTNDNG_NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_15.00.a_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_15.00.b_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_15.00.b_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_16.01_MTRCS_REF,CRRNT_PRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_16.01_MTRCS_REF,CRRNT_PRD,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_16.01_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_16.02_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,0
