Relation_Name,ModelID,Num_ModelID,ObjectID,NumOID,ImportID,Source_Entity_Name,Target_Entity_Name,Source_Label,Target_Label,SourceTo_Target_Cardinality,TargetTo_Source_Cardinality,Source_Optional,Target_Optional,Dominant_Role,Identifying,Source_ID,Num_Source_ID,Target_ID,Num_Target_ID,Number_Of_Attributes
Date / period of application of forbearance measure type classifies Renegotiated financial asset instrument with forbearance measure derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,16BACC07-A579-1154-F0D1-ECD7F6799BED,3480,,Date / period of application of forbearance measure type,Renegotiated financial asset instrument with forbearance measure derived data,,,*,1,Y,N,None,N,CE538650-A61E-31B3-8BC0-34C2697C90B3,604,048D458D-00B0-1F3C-D9A5-87EAE9C831CA,1040,1
Debt financing according to AnaCredit indicator classifies Financial asset instrument,DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,EEBBE7C9-93FD-6FBC-0EE1-4719997576CA,3481,,Debt financing according to AnaCredit indicator,Financial asset instrument,,,*,1,Y,N,None,N,CCF1645C-6F00-B901-8468-49305E289044,605,AC25CE06-349E-2EC8-DA05-FFD6B8759432,686,1
Debt security has Debtor via Debt security Debtor assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,AD03D970-51CE-076B-9AFF-C889ED0BC630,3482,,Debt security,Debt security Debtor assignment,,,1,1,N,N,Debt security,Y,BE76A78F-7CDB-648D-9F71-76109033434A,606,A8252FAF-D0C6-0C2A-BC0B-AF12F4C4B066,608,3
Debt security has Debt security derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,D270B264-B944-ACA8-6AB6-3021253094FE,3483,,Debt security,Debt security derived data,,,1,1,Y,N,Debt security,Y,BE76A78F-7CDB-648D-9F71-76109033434A,606,36A62AF3-D353-AE65-7F5D-0B209D20E7F7,609,3
Debt security is rated by Rating grade for issue-based rating system via Rating grade for issue-based rating system Debt security assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,AD291649-429B-2AD1-E641-6B567B5CA062,3484,,Debt security,Rating grade for issue-based rating system Debt security assignment,,,*,1,Y,N,None,Y,BE76A78F-7CDB-648D-9F71-76109033434A,606,9D8182AE-1F22-A772-985D-FF2C85231351,1021,3
Debt security issued (by the reporting agent) acts as Financial liability in the form of a debt security issued,DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,47734718-DAA7-65EB-119E-79BDC560AD91,3485,,Debt security,Debt security issued (by the reporting agent),,,*,1,Y,N,None,Y,BE76A78F-7CDB-648D-9F71-76109033434A,606,101580C7-7A41-DBA0-F668-CA0B21D0D2A3,612,3
Debt security issued (by the reporting agent) comprises Debt security issued (by the reporting agent) Traditional securitisation assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,7AEEABF3-5492-AAD1-53FA-4D2309EA7B5F,3486,,Debt security issued (by the reporting agent),Debt security issued (by the reporting agent) Traditional securitisation assignment,,,*,1,Y,N,None,Y,101580C7-7A41-DBA0-F668-CA0B21D0D2A3,612,8F67F20B-41BF-6D1D-9D6F-D70B8FCC1937,613,4
Debt security may have many Financial guarantee Debt security assignment(s) via Financial guarantee covering a Debt security Debt security assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,05BCB0E5-22ED-6F70-8F5B-C518399551C5,3487,,Debt security,Financial guarantee instrument covering a Debt security Debt security assignment,,,*,1,Y,N,None,Y,BE76A78F-7CDB-648D-9F71-76109033434A,606,7396EA3F-7D6F-426E-4EF7-9D178B684954,696,3
Default status classifies Off-balance sheet item given instrument,DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,6DDF08DD-0DA6-B2A8-217D-7CF845F04D77,3488,,Default status,Off-balance sheet item given instrument,,,*,1,Y,N,None,N,AEE02076-07ED-1BEC-B9D2-09B9A3915932,619,F7CE6C6C-5F4E-2BA8-B205-B1E9F0BB3D0E,906,1
Default status is applied to Default financial asset instrument individually assessed,DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,DAB08F65-F787-5DB9-9CAD-8B67095355B0,3489,,Default status,Default financial asset instrument individually assessed,,,*,1,Y,N,None,N,AEE02076-07ED-1BEC-B9D2-09B9A3915932,619,DA151DC7-7B94-A55E-0D48-C21F53769CFF,618,1
