COMBINATION_ID,VARIABLE_ID,SUBDOMAIN_ID,VARIABLE_SET_ID,MEMBER_ID,MEMBER_HIERARCHY
153071_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
153071_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
153084_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153084_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153084_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153084_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_3,
153084_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
153053_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153053_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153053_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153053_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121,
153053_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
153063_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153063_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153063_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153063_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S13_IO,
153063_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
153058_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153058_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153058_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153058_REF,ENTRPRS_SZ,,,SZ_5,
153058_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_MDB,
153058_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
153076_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153076_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153076_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153076_REF,ENTRPRS_SZ,,,SZ_5,
153076_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S12_D,
153076_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
153070_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153070_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153070_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153070_REF,ENTRPRS_SZ,,,SZ_5,
153070_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
153070_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
153088_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153088_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153088_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153088_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_-1,
153088_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
153054_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153054_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153054_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153054_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121,
153054_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
153064_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153064_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153064_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153064_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S13_IO,
153064_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
153060_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153060_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153060_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153060_REF,ENTRPRS_SZ,,,SZ_5,
153060_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_MDB,
153060_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
153078_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153078_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153078_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153078_REF,ENTRPRS_SZ,,,SZ_5,
153078_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S12_D,
153078_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
153072_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153072_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153072_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153072_REF,ENTRPRS_SZ,,,SZ_5,
153072_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
153072_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
153066_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153066_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153066_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153066_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_A,
153066_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
153087_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
153087_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
153087_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153087_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_-1,
153087_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_252,
429518_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_76,
429518_REF,IMPRMNT_STTS,,,CRDT_QLTY_4,
429518_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
429518_REF,ENTRPRS_SZ,,,SZ_10,
429518_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
429518_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
11471_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
11471_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_1662,
11471_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11471_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11470_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
11470_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_549,
11470_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11470_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11469_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
11469_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
11469_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11469_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11472_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
11472_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11472_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152269_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
152269_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
152269_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152269_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152268_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
152268_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
152268_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152268_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152270_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
152270_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
152270_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152270_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151669_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
151669_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_252,
151669_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151669_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151667_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
151667_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
151667_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151667_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151670_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
151670_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
151670_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151670_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152071_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
152071_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_252,
152071_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152071_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152070_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
152070_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
152070_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152070_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152069_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
152069_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
152069_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152069_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152072_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
152072_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
152072_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152072_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151668_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
151668_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
151668_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151668_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151863_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
151863_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_1662,
151863_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151863_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151861_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
151861_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
151861_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151861_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151862_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
151862_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_549,
151862_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151862_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151864_REF,FV_HRRCHY,,,FV_HRRCHY_-1,
151864_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151864_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11467_REF,FV_HRRCHY,,,FV_HRRCHY_3,
11467_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_1662,
11467_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11467_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11466_REF,FV_HRRCHY,,,FV_HRRCHY_3,
11466_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_549,
11466_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11466_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11465_REF,FV_HRRCHY,,,FV_HRRCHY_3,
11465_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
11465_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11465_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11468_REF,FV_HRRCHY,,,FV_HRRCHY_3,
11468_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11468_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152266_REF,FV_HRRCHY,,,FV_HRRCHY_3,
152266_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
152266_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152266_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152265_REF,FV_HRRCHY,,,FV_HRRCHY_3,
152265_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
152265_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152265_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152267_REF,FV_HRRCHY,,,FV_HRRCHY_3,
152267_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
152267_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152267_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151665_REF,FV_HRRCHY,,,FV_HRRCHY_3,
151665_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_252,
151665_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151665_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151663_REF,FV_HRRCHY,,,FV_HRRCHY_3,
151663_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
151663_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151663_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151666_REF,FV_HRRCHY,,,FV_HRRCHY_3,
151666_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
151666_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151666_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152067_REF,FV_HRRCHY,,,FV_HRRCHY_3,
152067_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_252,
152067_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152067_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152066_REF,FV_HRRCHY,,,FV_HRRCHY_3,
152066_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
152066_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152066_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152065_REF,FV_HRRCHY,,,FV_HRRCHY_3,
152065_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
152065_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152065_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152068_REF,FV_HRRCHY,,,FV_HRRCHY_3,
152068_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
152068_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152068_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151664_REF,FV_HRRCHY,,,FV_HRRCHY_3,
151664_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
151664_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151664_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151859_REF,FV_HRRCHY,,,FV_HRRCHY_3,
151859_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_1662,
151859_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151859_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151858_REF,FV_HRRCHY,,,FV_HRRCHY_3,
151858_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_549,
151858_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151858_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151857_REF,FV_HRRCHY,,,FV_HRRCHY_3,
151857_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
151857_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151857_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151860_REF,FV_HRRCHY,,,FV_HRRCHY_3,
151860_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151860_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11459_REF,FV_HRRCHY,,,FV_HRRCHY_1,
11459_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_1662,
11459_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11459_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11458_REF,FV_HRRCHY,,,FV_HRRCHY_1,
11458_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_549,
11458_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11458_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11457_REF,FV_HRRCHY,,,FV_HRRCHY_1,
11457_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
11457_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11457_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11460_REF,FV_HRRCHY,,,FV_HRRCHY_1,
11460_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11460_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152260_REF,FV_HRRCHY,,,FV_HRRCHY_1,
152260_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
152260_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152260_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152259_REF,FV_HRRCHY,,,FV_HRRCHY_1,
152259_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
152259_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152259_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152261_REF,FV_HRRCHY,,,FV_HRRCHY_1,
152261_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
152261_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152261_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151657_REF,FV_HRRCHY,,,FV_HRRCHY_1,
151657_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_252,
151657_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151657_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151655_REF,FV_HRRCHY,,,FV_HRRCHY_1,
151655_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
151655_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151655_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151658_REF,FV_HRRCHY,,,FV_HRRCHY_1,
151658_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
151658_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151658_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152059_REF,FV_HRRCHY,,,FV_HRRCHY_1,
152059_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_252,
152059_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152059_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152058_REF,FV_HRRCHY,,,FV_HRRCHY_1,
152058_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
152058_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152058_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152057_REF,FV_HRRCHY,,,FV_HRRCHY_1,
152057_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
152057_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152057_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152060_REF,FV_HRRCHY,,,FV_HRRCHY_1,
152060_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
152060_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152060_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151656_REF,FV_HRRCHY,,,FV_HRRCHY_1,
151656_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
151656_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151656_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151851_REF,FV_HRRCHY,,,FV_HRRCHY_1,
151851_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_1662,
151851_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151851_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151850_REF,FV_HRRCHY,,,FV_HRRCHY_1,
151850_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_549,
151850_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151850_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151849_REF,FV_HRRCHY,,,FV_HRRCHY_1,
151849_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
151849_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151849_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151852_REF,FV_HRRCHY,,,FV_HRRCHY_1,
151852_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151852_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11463_REF,FV_HRRCHY,,,FV_HRRCHY_2,
11463_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_1662,
11463_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11463_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11462_REF,FV_HRRCHY,,,FV_HRRCHY_2,
11462_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_549,
11462_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11462_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11461_REF,FV_HRRCHY,,,FV_HRRCHY_2,
11461_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
11461_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11461_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
11464_REF,FV_HRRCHY,,,FV_HRRCHY_2,
11464_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_21,
11464_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152263_REF,FV_HRRCHY,,,FV_HRRCHY_2,
152263_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
152263_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152263_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152262_REF,FV_HRRCHY,,,FV_HRRCHY_2,
152262_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
152262_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152262_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152264_REF,FV_HRRCHY,,,FV_HRRCHY_2,
152264_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
152264_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_6,
152264_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151661_REF,FV_HRRCHY,,,FV_HRRCHY_2,
151661_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_252,
151661_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151661_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151659_REF,FV_HRRCHY,,,FV_HRRCHY_2,
151659_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
151659_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151659_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151662_REF,FV_HRRCHY,,,FV_HRRCHY_2,
151662_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
151662_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151662_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152063_REF,FV_HRRCHY,,,FV_HRRCHY_2,
152063_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_252,
152063_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152063_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152062_REF,FV_HRRCHY,,,FV_HRRCHY_2,
152062_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
152062_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152062_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152061_REF,FV_HRRCHY,,,FV_HRRCHY_2,
152061_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
152061_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152061_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
152064_REF,FV_HRRCHY,,,FV_HRRCHY_2,
152064_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
152064_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_15,
152064_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151660_REF,FV_HRRCHY,,,FV_HRRCHY_2,
151660_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
151660_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_13,
151660_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151855_REF,FV_HRRCHY,,,FV_HRRCHY_2,
151855_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_1662,
151855_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151855_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151854_REF,FV_HRRCHY,,,FV_HRRCHY_2,
151854_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_549,
151854_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_31,
151854_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151853_REF,FV_HRRCHY,,,FV_HRRCHY_2,
151853_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
