CELL_ID,AXIS_ORDINATE_ID
3153099_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153099_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_060
3153100_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153100_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_070
3153101_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153101_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_080
3153102_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153102_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_090
3153103_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153103_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_100
3153104_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153104_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_110
3153105_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153105_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_120
3153106_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153106_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_130
3153107_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153107_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_140
3153108_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153108_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_150
3153109_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153109_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_160
3153110_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153110_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_170
3153111_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153111_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_180
3153112_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_021
3153112_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_190
3153113_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153113_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_010
3153114_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153114_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_020
3153115_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153115_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_030
3153116_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153116_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_040
3153117_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153117_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_050
3153118_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153118_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_060
3153119_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153119_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_070
3153120_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153120_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_080
3153121_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153121_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_090
3153122_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153122_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_100
3153123_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153123_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_110
3153124_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153124_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_120
3153125_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153125_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_130
3153126_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153126_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_140
3153127_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153127_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_150
3153128_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153128_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_160
3153129_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153129_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_170
3153130_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153130_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_180
3153131_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
3153131_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_190
3153132_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_010
3153132_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153133_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_020
3153133_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153134_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_030
3153134_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153135_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_040
3153135_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153136_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_050
3153136_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153137_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_060
3153137_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153138_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_070
3153138_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153139_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_080
3153139_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153140_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_090
3153140_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153141_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_100
3153141_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153142_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_110
3153142_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153143_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_120
3153143_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153144_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_130
3153144_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153145_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_140
3153145_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153146_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_150
3153146_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153147_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_160
3153147_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153148_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_170
3153148_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153149_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_180
3153149_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153150_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_190
3153150_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
3153151_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_010
3153151_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153152_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_020
3153152_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153153_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_030
3153153_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153154_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_040
3153154_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153155_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_050
3153155_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153156_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_060
3153156_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153157_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_070
3153157_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153158_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_080
3153158_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153159_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_090
3153159_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153160_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_100
3153160_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153161_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_110
3153161_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153162_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_120
3153162_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153163_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_130
3153163_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153164_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_140
3153164_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153165_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_150
3153165_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153166_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_160
3153166_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153167_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_170
3153167_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153168_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_180
3153168_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153169_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_190
3153169_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
3153170_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_010
3153170_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153171_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_020
3153171_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153172_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_030
3153172_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153173_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_040
3153173_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153174_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_050
3153174_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153175_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_060
3153175_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153176_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_070
3153176_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153177_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_080
3153177_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153178_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_090
3153178_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153179_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_100
3153179_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153180_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_110
3153180_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153181_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_120
3153181_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153182_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_130
3153182_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153183_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_140
3153183_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153184_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_150
3153184_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153185_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_160
3153185_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153186_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_170
3153186_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153187_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_180
3153187_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153188_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_190
3153188_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
3153189_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153189_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_005
3153190_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153190_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_006
3153191_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153191_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_007
3153192_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153192_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_008
3153193_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153193_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_009
3153194_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153194_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_010
3153195_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153195_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_020
3153196_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153196_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_030
3153197_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153197_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_040
3153198_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153198_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_050
3153199_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153199_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_060
3153200_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153200_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_070
3153201_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153201_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_080
3153202_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153202_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_090
3153203_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153203_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_100
3153204_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153204_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_110
3153205_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153205_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_120
3153206_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153206_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_130
3153207_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
3153207_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_140
3153208_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153208_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_005
3153209_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153209_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_006
3153210_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153210_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_007
3153211_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153211_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_008
3153212_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153212_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_009
3153213_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153213_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_010
3153214_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153214_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_020
3153215_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153215_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_030
3153216_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153216_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_040
3153217_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153217_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_050
3153218_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153218_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_060
3153219_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153219_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_070
3153220_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153220_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_080
3153221_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153221_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_090
3153222_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153222_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_100
3153223_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153223_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_110
3153224_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153224_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_120
3153225_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153225_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_130
3153226_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_025
3153226_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_140
3153227_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153227_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_010
3153228_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153228_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_020
3153229_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153229_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_030
3153230_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153230_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_040
3153231_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153231_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_050
3153232_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153232_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_060
3153233_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153233_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_070
3153234_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153234_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_080
3153235_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153235_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_090
3153236_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153236_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_100
3153237_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153237_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_110
3153238_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153238_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_120
3153239_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153239_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_130
3153240_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153240_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_140
3153241_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153241_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_150
3153242_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153242_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_160
3153243_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153243_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_170
3153244_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153244_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_180
3153245_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
3153245_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_190
3153246_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153246_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_010
3153247_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153247_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_020
3153248_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153248_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_030
3153249_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153249_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_040
3153250_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153250_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_050
3153251_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153251_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_060
3153252_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153252_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_070
3153253_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153253_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_080
3153254_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153254_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_090
3153255_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153255_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_100
3153256_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153256_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_110
3153257_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153257_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_120
3153258_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153258_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_130
3153259_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153259_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_140
3153260_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153260_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_150
3153261_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153261_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_160
3153262_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153262_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_170
3153263_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153263_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_180
3153264_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_025
3153264_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_190
3153265_REF,FINREP_REF_F_45_02_REF_FINREP 2_9_1_010
3153265_REF,FINREP_REF_F_45_02_REF_FINREP 2_9_2_020
3153266_REF,FINREP_REF_F_45_02_REF_FINREP 2_9_1_010
3153266_REF,FINREP_REF_F_45_02_REF_FINREP 2_9_2_030
3153267_REF,FINREP_REF_F_45_02_REF_FINREP 2_9_1_010
3153267_REF,FINREP_REF_F_45_02_REF_FINREP 2_9_2_040
3153268_REF,FINREP_REF_F_45_02_REF_FINREP 2_9_1_010
3153268_REF,FINREP_REF_F_45_02_REF_FINREP 2_9_2_050
3153269_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153269_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_010
3153270_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153270_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_020
3153271_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153271_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_030
3153272_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153272_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_070
3153273_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153273_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_080
3153274_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153274_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_085
3153275_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153275_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_090
3153276_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153276_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_100
3153277_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153277_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_110
3153278_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153278_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_120
3153279_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153279_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_130
3153280_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153280_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_140
3153281_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153281_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_145
3153282_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153282_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_150
3153283_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153283_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_160
3153284_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153284_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_170
3153285_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153285_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_200
3153286_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
3153286_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_210
3153287_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
