Column_Name,ObjectID,NumOID,ImportID,ContainerID,Num_ContainerID,Mandatory,DataType_Kind,Value_Type,Computed,Formula,ScopeEntityID,Num_ScopeEntityID,Domain_ID,Num_Domain_ID,Logical_Type_ID,Num_Logical_Type_ID,Distinct_Type_ID,Num_Distinct_Type_ID,Structured_Type_ID,Num_Structured_Type_ID,Collection_Type_ID,Num_Collection_Type_ID,Check_Constraint_Name,Default_Value,Use_Domain_Constraint,Domain_Name,Logical_Type_Name,Structured_Type_Name,Distinct_Type_Name,Collection_Type_Name,Uses_Default,Engineer,Table_Name,PK_Flag,FK_Flag,Native_Type,Sequence,ModelID,Num_ModelID,Model_Name,T_Size,T_Precision,T_Scale
ABSTRCT_INSTRMNT_RL_TYP,9B7BC6B7-A740-A5D9-0ADB-C720E66A5E34,600,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,Y,Domain,,N,,,,CD328C69-0F1D-09CF-E2CA-2B27A0C9A75B,1,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Abstract instrument role type,String,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,VARCHAR2,5,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,1,,
ACCMLTD_CHNG_NGTV,880EBCD9-9F83-9E63-5E53-1C71EF5843C5,601,,047E650D-CA92-F806-F392-42075133AEFD,515,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,CLLTRL,,,NUMBER,7,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_CHNG_NGTV,8EBBA2EC-1634-87E5-358F-69BA2E3066B5,602,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,NUMBER,6,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_CHNG_NGTV,F8D4F038-813D-D379-AD45-AC628D9502D1,603,,911F88D7-3E8F-8DEA-C35E-BF7ABDD0AA6E,564,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,NN_FNNCL_ASST,,,NUMBER,12,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_CHNGS_FV,3AB1E65C-BB96-C953-6CED-A845DC3B4961,604,,1249664E-1BF6-464E-ACD2-2912EC315F32,517,Y,Domain,,N,,,,14C89E8C-F57F-4505-832D-C97676924FD1,280,LOGDT026,457,,,,,,,,,Y,Positive and negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,CRDT_FCLTY,,,NUMBER,5,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,2,
ACCMLTD_CHNGS_FV,29C691B6-6B19-4236-BCD2-D4119FF21800,605,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,NUMBER,54,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_CHNGS_FV,E2F24E8E-98A9-4778-C32F-5EACEA7762E1,606,,9F421C51-81D2-1CA4-C087-DD73054CACA2,558,N,Domain,,N,,,,14C89E8C-F57F-4505-832D-C97676924FD1,280,LOGDT026,457,,,,,,,,,Y,Positive and negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,NUMBER,27,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,2,
ACCMLTD_CHNGS_FV,91F8D5AF-310F-087D-AD4B-5048D3647D90,607,,A0A7A9C6-3E78-9547-3005-5FCBBA0B9673,532,N,Domain,,N,,,,14C89E8C-F57F-4505-832D-C97676924FD1,280,LOGDT026,457,,,,,,,,,Y,Positive and negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,EXCHNG_TRDBL_DRVTV_POSTN_RL,,,NUMBER,13,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,2,
ACCMLTD_CHNGS_FV,DC39A2A7-6BDE-FE6B-56AE-E886BF4C03C0,608,,B1E5690A-06AC-64EA-90DF-15CE246EAF07,526,N,Domain,,N,,,,14C89E8C-F57F-4505-832D-C97676924FD1,280,LOGDT026,457,,,,,,,,,Y,Positive and negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,DBT_SCRTY_ISSD,,,NUMBER,15,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,2,
ACCMLTD_CHNGS_FV,C04C1855-D27D-61D0-92B6-DA221F97810B,609,,C90D678E-EB19-129D-06C6-1289B6CB3DA4,589,N,Domain,,N,,,,14C89E8C-F57F-4505-832D-C97676924FD1,280,LOGDT026,457,,,,,,,,,Y,Positive and negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,SCRTY_PSTN,,,NUMBER,18,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,2,
ACCMLTD_CHNGS_FV_CR,0B34747A-7995-36BD-2BC7-3AD6C69D1DA0,610,,047E650D-CA92-F806-F392-42075133AEFD,515,N,Domain,,N,,,,14C89E8C-F57F-4505-832D-C97676924FD1,280,LOGDT026,457,,,,,,,,,Y,Positive and negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,CLLTRL,,,NUMBER,20,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,2,
ACCMLTD_CHNGS_FV_CR,87211C9B-2F2F-55DE-2D01-D51A6C2CD6CF,611,,1249664E-1BF6-464E-ACD2-2912EC315F32,517,Y,Domain,,N,,,,14C89E8C-F57F-4505-832D-C97676924FD1,280,LOGDT026,457,,,,,,,,,Y,Positive and negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,CRDT_FCLTY,,,NUMBER,6,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,2,
ACCMLTD_CHNGS_FV_CR,7C712ED9-D70D-48AD-BE7D-3D371143D663,612,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,N,Domain,,N,,,,14C89E8C-F57F-4505-832D-C97676924FD1,280,LOGDT026,457,,,,,,,,,Y,Positive and negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,NUMBER,55,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,2,
ACCMLTD_CHNGS_FV_CR,2E227FC5-2C9B-38D0-10D9-53FB1E798870,613,,911F88D7-3E8F-8DEA-C35E-BF7ABDD0AA6E,564,N,Domain,,N,,,,14C89E8C-F57F-4505-832D-C97676924FD1,280,LOGDT026,457,,,,,,,,,Y,Positive and negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,NN_FNNCL_ASST,,,NUMBER,13,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,2,
ACCMLTD_CHNGS_FV_CR,BF41C067-559D-499A-4F36-D0E36F38C1A1,614,,9F421C51-81D2-1CA4-C087-DD73054CACA2,558,N,Domain,,N,,,,14C89E8C-F57F-4505-832D-C97676924FD1,280,LOGDT026,457,,,,,,,,,Y,Positive and negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,NUMBER,28,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,2,
ACCMLTD_CHNGS_FV_CR,4D34E211-2044-5057-1365-77D3A73C792C,615,,B1E5690A-06AC-64EA-90DF-15CE246EAF07,526,N,Domain,,N,,,,14C89E8C-F57F-4505-832D-C97676924FD1,280,LOGDT026,457,,,,,,,,,Y,Positive and negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,DBT_SCRTY_ISSD,,,NUMBER,16,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,2,
ACCMLTD_CVRG_RT,C0067C4A-D054-219C-6925-CC3DC1897897,616,,87B8F2F3-99B6-4C31-89BC-9DDA04011559,542,N,Domain,,N,,,,8100266E-F750-48D0-B98A-821400187560,317,LOGDT026,457,,,,,,,,,Y,Real numbers from 0 to 1 with 6 decimals,DECIMAL,,,,N,Y,INSTRMNT,,,NUMBER,20,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_CVRG_RT,496B33CE-CA39-1A44-58DA-F900396E33A3,617,,9F421C51-81D2-1CA4-C087-DD73054CACA2,558,N,Domain,,N,,,,8100266E-F750-48D0-B98A-821400187560,317,LOGDT026,457,,,,,,,,,Y,Real numbers from 0 to 1 with 6 decimals,DECIMAL,,,,N,Y,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,NUMBER,29,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_EQT_INTRST,16A54A61-B418-C912-B01D-B0A5B964A410,618,,8F9FF036-0D84-166A-491F-B4ED84D9F6A1,541,N,Domain,,N,,,,8100266E-F750-48D0-B98A-821400187560,317,LOGDT026,457,,,,,,,,,Y,Real numbers from 0 to 1 with 6 decimals,DECIMAL,,,,N,Y,IMMDT_PRNT_ENTRPRS_ASSGNMNT,,,NUMBER,7,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_EQT_INTRST,5C64AA40-DDDF-64DF-2FD5-40077D520FBF,619,,E8F04457-E878-EECF-C5C6-937C9A15D64E,585,Y,Domain,,N,,,,8100266E-F750-48D0-B98A-821400187560,317,LOGDT026,457,,,,,,,,,Y,Real numbers from 0 to 1 with 6 decimals,DECIMAL,,,,N,Y,SBSDRY_JNT_VNTR_ASSCT_OTHR_ORGNSTN_ASSGNMNT,,,NUMBER,6,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_IMPRMNT,91A5012E-DFDB-23DB-0FB4-CD7EF83F599E,620,,047E650D-CA92-F806-F392-42075133AEFD,515,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,CLLTRL,,,NUMBER,21,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_IMPRMNT,659EBA38-32AF-DF3A-8B93-A9AF4C359C51,621,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,NUMBER,56,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_IMPRMNT,58B869FD-71A5-7788-A6A7-DE4241F924A5,622,,911F88D7-3E8F-8DEA-C35E-BF7ABDD0AA6E,564,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,NN_FNNCL_ASST,,,NUMBER,14,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_IMPRMNT,3EFC7AB2-A60B-EB67-7352-4D44FA2FDB30,623,,9F421C51-81D2-1CA4-C087-DD73054CACA2,558,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,NUMBER,8,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_NGTV_VL_ADJSTMNT_MR,46FECB74-A919-222C-5D6E-76AECBD0DD82,624,,1249664E-1BF6-464E-ACD2-2912EC315F32,517,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,CRDT_FCLTY,,,NUMBER,7,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_NGTV_VL_ADJSTMNT_MR,E86AF334-2E4F-1741-30BE-1309977E15EC,625,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,NUMBER,57,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_NGTV_VL_ADJSTMNT_MR,19F6FEE4-12B3-2B03-C40F-F3ED33ED3C99,626,,9F421C51-81D2-1CA4-C087-DD73054CACA2,558,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,NUMBER,9,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_PRTL_WRTFFS,D0E3B728-99CF-50F8-2032-0C61C2B7DD63,627,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,NUMBER,7,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_PRTL_WRTFFS,A1FAB242-0FE5-4CC9-37C9-9D10FCC64A91,628,,9F421C51-81D2-1CA4-C087-DD73054CACA2,558,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,NUMBER,10,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_TTL_WRTFFS,51DFF753-9661-E4F8-7411-5FF08D9EDA2B,629,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,NUMBER,8,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_TTL_WRTFFS,D0775AAA-4AE3-73A1-A146-3830082162CC,630,,9F421C51-81D2-1CA4-C087-DD73054CACA2,558,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,NUMBER,11,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_WRTFFS,9461B7BC-2BB0-D6A4-D017-548D82F3753D,631,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,NUMBER,58,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCMLTD_WRTFFS,E44F052C-700F-D207-7311-1D252273C45D,632,,9F421C51-81D2-1CA4-C087-DD73054CACA2,558,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,NUMBER,12,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCNTNG_CLSSFCTN,BE002BF1-4F97-FCEF-8948-D687F1F78CDF,633,,1249664E-1BF6-464E-ACD2-2912EC315F32,517,Y,Domain,,N,,,,B55403CF-E495-4846-B034-10BB6A3F7AE2,3,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Accounting classification applicable to off-balance sheet items,String,,,,N,Y,CRDT_FCLTY,,,VARCHAR2,8,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,3,,
ACCNTNG_CLSSFCTN,B875C7DE-91BC-C496-D194-D5355D8B3502,634,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,Y,Domain,,N,,,,C0A2AE91-C73B-4803-B23D-C002CCBDABE6,2,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Accounting classification (Input Layer),String,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,VARCHAR2,9,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCNTNG_CLSSFCTN,71806DCC-CCC7-3EE0-AB26-BE0E6884D7DB,635,,9F421C51-81D2-1CA4-C087-DD73054CACA2,558,Y,Domain,,N,,,,7631EDCB-3034-4948-BBCA-3908FF5794F5,4,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Accounting classification for assets,String,,,,N,Y,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,P,,VARCHAR2,7,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,2,,
ACCNTNG_CLSSFCTN,2864D317-BAD1-90CA-80A9-7169C0F53166,636,,A0A7A9C6-3E78-9547-3005-5FCBBA0B9673,532,Y,Domain,,N,,,,4E61161D-C89A-B12E-25C4-15A579AD919D,6,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Accounting classification for liabilities (Input Layer),String,,,,N,Y,EXCHNG_TRDBL_DRVTV_POSTN_RL,,,VARCHAR2,9,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCNTNG_CLSSFCTN,06EADB55-0158-EBF5-4960-5187BD32D739,637,,B1E5690A-06AC-64EA-90DF-15CE246EAF07,526,Y,Domain,,N,,,,A553F1FA-51FD-48C2-A80A-426CA94AD34E,5,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Accounting classification for liabilities,String,,,,N,Y,DBT_SCRTY_ISSD,P,,VARCHAR2,4,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,2,,
ACCNTNG_CLSSFCTN,241D5980-4016-9119-8AE2-D150F4A0DE84,638,,EB5466F9-3269-B168-7BC7-F39A39CDBB5D,527,Y,Domain,,N,,,,A553F1FA-51FD-48C2-A80A-426CA94AD34E,5,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Accounting classification for liabilities,String,,,,N,Y,DBT_SCRTY_ISSD_TRDTNL_SCRTSTN_ASSGNMNT,P,F,VARCHAR2,5,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,2,,
ACCNTNG_HDG_INDCTR,5BDA1AA4-C39D-0172-3244-DB007843C46D,639,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,Y,Domain,,N,,,,ce11f94d-a946-4058-b9aa-2ceb6cdfe2bd,10,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Accounting hedge indicator (Input Layer),String,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,VARCHAR2,10,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,1,,
ACCNTNG_HDG_INDCTR,DF138C8A-8DB9-81BF-039D-13381E2264D5,640,,87B8F2F3-99B6-4C31-89BC-9DDA04011559,542,Y,Domain,,N,,,,ce11f94d-a946-4058-b9aa-2ceb6cdfe2bd,10,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Accounting hedge indicator (Input Layer),String,,,,N,Y,INSTRMNT,,,VARCHAR2,7,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,1,,
ACCNTNG_HDG_INDCTR,B737AC85-16C0-7AF0-E472-603061E99CDC,641,,B1E5690A-06AC-64EA-90DF-15CE246EAF07,526,Y,Domain,,N,,,,67BB8028-D0A7-E1BE-DD13-29EB4D4788D9,9,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Accounting hedge indicator,String,,,,N,Y,DBT_SCRTY_ISSD,,,VARCHAR2,5,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,1,,
ACCNTNG_STNDRD_CNLDTD_RPRTNG,28E703F6-7F0A-5A00-0648-F5F159AB5A9D,642,,F381AC6F-36A2-74B9-A9DF-B8EB746CB04A,549,Y,Domain,,N,,,,E121E041-B09C-AB9A-70C9-78308EDD10E8,8,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,N,Accounting framework,String,,,,N,Y,INTRNL_GRP_RL,,,VARCHAR2,5,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,1,,
ACCNTNG_STNDRD_SOLO_RPRTNG,8BBC446F-C0F5-7554-69D8-1B3D98533960,643,,F381AC6F-36A2-74B9-A9DF-B8EB746CB04A,549,Y,Domain,,N,,,,E121E041-B09C-AB9A-70C9-78308EDD10E8,8,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,N,Accounting framework,String,,,,N,Y,INTRNL_GRP_RL,,,VARCHAR2,6,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,1,,
ACCNTNG_STNDRD_STTSTCL_RPRTNG,A645B7A4-88B6-E39F-283B-AFD995B0B51D,644,,F381AC6F-36A2-74B9-A9DF-B8EB746CB04A,549,Y,Domain,,N,,,,E121E041-B09C-AB9A-70C9-78308EDD10E8,8,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,N,Accounting framework,String,,,,N,Y,INTRNL_GRP_RL,,,VARCHAR2,7,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,1,,
ACCNTNG_TRTMNT_CRR,28AEDFFA-E2D8-A251-918A-E505F6078958,645,,E8F04457-E878-EECF-C5C6-937C9A15D64E,585,Y,Domain,,N,,,,1b28a0e8-5f83-4153-ae21-722184fc0870,40,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Consolidation method - full domain,String,,,,N,Y,SBSDRY_JNT_VNTR_ASSCT_OTHR_ORGNSTN_ASSGNMNT,,,VARCHAR2,7,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,1,,
ACCNTNG_TRTMNT_IFRS,2F32CDCF-FD60-7F5A-1B6B-1041D4D2312F,646,,E8F04457-E878-EECF-C5C6-937C9A15D64E,585,Y,Domain,,N,,,,1b28a0e8-5f83-4153-ae21-722184fc0870,40,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Consolidation method - full domain,String,,,,N,Y,SBSDRY_JNT_VNTR_ASSCT_OTHR_ORGNSTN_ASSGNMNT,,,VARCHAR2,8,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,1,,
ACCRD_INTRST,303F1045-73B6-057F-9153-4E3237F8CDB1,647,,59931FDF-8E75-BD96-3057-1060F2324E7D,509,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,ABSTRCT_INSTRMNT_RL,,,NUMBER,59,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCRD_INTRST,40542127-C44B-0D13-21EC-CFC6423EAFF1,648,,9F421C51-81D2-1CA4-C087-DD73054CACA2,558,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,,,NUMBER,30,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
ACCRD_INTRST_MRKT_VL_INDCTR,768BFA1F-83BD-E0B1-C796-5A56631FD7D4,649,,D6CB5732-4496-49FD-B2BA-8283C03255CA,587,Y,Domain,,N,,,,6C1310BC-9BCB-EAB6-C7AD-8D72C67626A3,11,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Accrued interests for market values indicator,String,,,,N,Y,SCRTY_EXCHNG_TRDBL_DRVTV,,,VARCHAR2,4,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,1,,
ACQSTN_CST,0271AB6C-6349-627F-92F6-3C73E05E57BA,650,,E8F04457-E878-EECF-C5C6-937C9A15D64E,585,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,SBSDRY_JNT_VNTR_ASSCT_OTHR_ORGNSTN_ASSGNMNT,,,NUMBER,9,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,508,Enriched Input Layer 6.4,,,
